code,title,type
DVT212,Spec-driven development: Shaping the next generation of AI software,Breakout session
CMP207,Startup to Scale: Powering Business Growth with Amazon Lightsail,Chalk talk
SEC203,State of the Art: AWS data protection in 2025 (ft. Vanguard),Breakout session
NET211,"State of the Edge:  Delivery of the web with CloudFront, WAF, and Shield",Breakout session
GBL203,StradVision's Vision AI journey with AWS,Lightning talk
IND206,Streamlining Telecom Cybersecurity Operations with AWS Generative AI,Lightning talk
COP208-S,Supercharge your Karpenter: Tactics for smarter K8s optimization (sponsored by Zesty),Lightning talk
AIM278-S,Tapping into the Power of Agentic AI: Driving Mission Success with NVIDIA & AWS (sponsored by NVIDIA),Lightning talk
INV203,The agent-enabled workplace: How AI assistants are transforming the way we work,Innovation talk
AIM270-S,The AI-Powered EHR: Elation Health on AWS & Snowflake (sponsored by Snowflake),Lightning talk
DEV208,The bill shock that taught me cost optimization,Lightning talk
INV204,The future is now: Unlocking AI's transformative power,Innovation talk
CNS211,The future of AWS Serverless in 2025 and beyond,Breakout session
CNS205,The future of Kubernetes on AWS,Breakout session
AIM228-S,The Future of Software Craft in the Age of AI (sponsored by Snyk),Breakout session
INV213,The power of cloud network innovation,Innovation talk
AIM212-S,Tracing the Untraceable: Full-Stack Observability for LLMs and Agents (sponsored by groundcover),Lightning talk
BIZ214,Traeger accelerates contact center agent productivity with agentic AI,Breakout session
BIZ226,Transform Business Intelligence with AI-powered Analytics,Breakout session
BIZ220,Transforming contact centers in financial services with Amazon Connect,Breakout session
IND210,Transforming Healthcare Payor Operations: AWS-TriZetto Success Story,Lightning talk
AIM213-S,Transforming Lincoln Financials' Gen-AI powered CX with AWS & Deloitte (sponsored by Deloitte),Breakout session
DVT206-S,Transforming Observability: Ripple’s Journey with Grafana on AWS (sponsored by Grafana Labs),Lightning talk
MAM214,Transforming SAP with AWS AI services to drive innovation,Breakout session
API206-S,Transforming Supply Chains with Amazon Bedrock AgentCore (sponsored by Fujitsu),Lightning talk
SEC227,Translating Security Metrics into Business Outcomes,Chalk talk
MAM207,Turbocharge the mainframe to cloud journey with AWS Transform's agentic AI,Breakout session
MAM211-S,Turning Complexity into Effortless CX with Amazon Connect (sponsored by NTT DATA),Breakout session
BIZ218,UC San Diego Health modernizes patient engagement with Amazon Connect,Breakout session
DAT206-S,Unify Data for a Strong AI Foundation with AWS & Salesforce (sponsored by Salesforce),Breakout session
AIM210-S,"Unifying AWS observability, logs, and traces with Dynatrace (sponsored by Dynatrace)",Breakout session
AIM216-S,"United Airlines, Deloitte & AWS GenAI-Powered Mainframe Emulator (sponsored by Deloitte)",Breakout session
CMP210-S,Unleashing Performance: How Intel Xeon 6 on AWS EC2 Is Redefining Compute & TCO (sponsored by Intel),Breakout session
AIM250-S,Unlock AI Innovation on AWS with Heroku (sponsored by Heroku from Salesforce),Lightning talk
MAM213,Unlocking business value by integrating SAP and non-SAP data sources,Breakout session
INV207,Unlocking possibilities with AWS Compute,Innovation talk
BIZ203,Unlock the power of generative AI for better customer experiences,Breakout session
AIM223-S,Unpredictable by Design: Finding Innovation with Generative AI (sponsored by Deloitte),Lightning talk
API207,Using event-driven architectures to modernize legacy applications at scale,Breakout session
AIM202,Vibin' with Claude,Builders' session
EUC204,Visualize and optimize spend using Amazon WorkSpaces dashboards,Builders' session
IND216,Vodafone Romania BSS Modernization on AWS,Chalk talk
ANT205-S,Warner Music Group: Apache Iceberg on AWS & Snowflake (sponsored by Snowflake),Breakout session
DAT203-S,What Database Would Your AI Agents Choose -  Escape the Frankenstack (sponsored by SingleStore),Lightning talk
COP202,What's new in AWS cost Optimization,Breakout session
DVT204, What’s new in fullstack AWS app development,Breakout session
ANT201,"What’s new in search, observability, and vector databases with OpenSearch",Breakout session
STG202,What's new with Amazon EBS,Breakout session
BIZ228,What's new with Amazon QuickSight,Breakout session
STG206,What's new with Amazon S3,Breakout session
COP203,What's New with AWS Cost Management,Breakout session
STG203,What's new with AWS File Storage,Breakout session
MAM209,Why customers choose AWS as their transformation partner for SAP,Breakout session
MAM210-S,Why Your Processor Matters for AI Inference and General Compute (sponsored by AMD),Breakout session
AIM264-S,Your AI Agent Is Expensive and Wrong (Let's Fix Both) (sponsored by Databricks),Breakout session
SEC211-S,Zero Trust for Agentic Systems: Managing Non-Human Identities at Scale (sponsored by HashiCorp),Breakout session
