code,title,type
AIM281-S,NVIDIA Run:ai and Amazon SageMaker HyperPod Integration for Distributed Training (sponsored by NVIDIA),Breakout session
COP335,Observability for AI Agents and Traditional Workloads,Breakout session
NTA406,Observability for Reliable Agentic AI with Strands SDK & OpenTelemetry,Code talk
STG405,Onboarding and optimizing AI/ML workloads with Amazon S3 & Amazon EKS,Workshop
IND389,Operationalizing MCP for Agentic AI in Utilities with Bedrock AgentCore,Chalk talk
DAT451,Optimize agentic AI apps with semantic caching,Breakout session
AIM366,Optimize AI infrastructure performance with SageMaker HyperPod,Chalk talk
BIZ309,Optimize back-office operations with gen AI-powered Amazon Connect,Chalk talk
BIZ310,Optimize contact center staffing using AI-powered assistants,Workshop
ANT331,Optimize Cost and Performance in Amazon OpenSearch Service,Chalk talk
CNS419,Optimize GenAI inference and model performance on Amazon EKS,Chalk talk
AIM311,"Optimize open weight models for low-latency, cost-effective AI apps",Builders' session
AIM253,Optimizing generative AI workloads for sustainability and cost,Lightning talk
CNS328,Paper to production: Hosting LLMs on Amazon EKS using NVIDIA GPUs,Workshop
AIM414,Performance engineering on Neuron: How to optimize your LLM with NKI,Code talk
AIM3301,Performance meets pragmatism: Cost-optimized agents with AgentCore,Chalk talk
DAT415,Perform vector search on your Amazon DynamoDB data using zero-ETL,Workshop
IND3317,Powering Enterprise AI: Architecting and Governing Agents at Iberdrola on AWS,Breakout session
ANT310,Powering your Agentic AI experience with AWS Streaming and Messaging,Breakout session
API102-S,Power multi-agent AI systems that truly transform enterprise workflows (sponsored by IBM),Breakout session
DAT101-S,Presidio Resonate: AI Agents Orchestrating Multimodal Data at Scale (sponsored by Presidio),Lightning talk
IND360,Privacy-enhanced ML and GenAI for AdTechs with AWS Clean Rooms,Chalk talk
CMP338,Protect privacy in GenAI applications using AWS Confidential computing,Workshop
STG218,Put your data to work for Agentic AI with AWS storage,Breakout session
MAM218-S,PwC & BMO: AI in Risk & Finance - Elevating MD&A to Treasury Insights (sponsored by PwC),Lightning talk
AIM214-S,RAG is Dead: Long Live Intelligent Retrieval-Augmented Generation (sponsored by Pinecone),Lightning talk
IND383,Rapidly accelerate product development and launches with AI,Breakout session
AIM316,Rapidly build and scale real-world AI agents with AgentCore & Strands,Workshop
ARC308,Rapid prototyping: Leveraging Kiro and Amazon Q Developer CLI,Workshop
IND3316,Real-time AI inference patterns: Lessons from production game workloads,Chalk talk
IND212,Real-time Patient and Revenue Cycle Insights with Gen AI,Lightning talk
DAT204-S,Redefining database scale for agentic AI workloads with TiDB (sponsored by TiDB powered by PingCAP),Lightning talk
AIM360,Red teaming LLMs: Defence techniques for generative AI applications,Chalk talk
SEC406,Red teaming your generative AI and MCP applications at scale,Workshop
DVT301, Reduce development cycles with Amazon Q Developer and GitHub,Builders' session
WPS203,Reimagining Public Sector with AWS Partner generative AI solutions,Lightning talk
AIM204-S,Reimagining software with Bedrock agent powered middlewares (sponsored by Cybage Software),Lightning talk
DAT411,Revolutionize customer care with data-driven generative AI,Builders' session
AMZ404,Revolutionize shopping: Inside Amazon's AI-powered 'Buy for Me' experience,Chalk talk
IND3301,"Ripple: Building an intelligent, multi-agent system for 24/7 operations",Breakout session
AIM286-S,Rivian & MongoDB: Powering the Future of Autonomous Driving (sponsored by MongoDB),Breakout session
SPS301,Robo-Reviewer: Building AI Video Evaluators with Bedrock,Workshop
IND398,Rovio’s GenAI Journey: Game Asset Creation with AWS AI Stack,Breakout session
AIM3308,Safeguard your generative AI applications with Amazon Bedrock Guardrails,Chalk talk
AIM369,Scalable and resilient distributed AI with Ray on SageMaker HyperPod,Chalk talk
AIM387,Scale AI and agentic workflows with Amazon SageMaker AI,Breakout session
COP314,Scale & automate patching with AI-powered visualization,Workshop
AIM3313,Scaling agent tools with AgentCore Gateway for enterprises,Breakout session
AIM209-S,Scaling AI with confidence: From proof of concept to production (sponsored by Dynatrace),Breakout session
IND361,Scaling document intelligence: Advanced patterns with Amazon Bedrock,Chalk talk
AIM424,Scaling foundation model inference on Amazon SageMaker AI,Breakout session
IND3324,Scaling Global Energy Transformation: Kraken's AI-Powered Journey on AWS,Lightning talk
AIM2201-S,Scaling instantly to 1000 GPUs for Serverless AI inference (sponsored by Modal),Lightning talk
ARC311,Scaling observability with generative AI: Building automated patterns,Builders' session
AIM389,Seamless and scalable creative and product visual generation,Chalk talk
CMP410,Secure Generative AI using trusted execution environments,Builders' session
SEC408,"Securing Agentic AI: OWASP, MAESTRO, and Real-World Defense Strategies",Chalk talk
AIM398,Securing AI agent workflows: Identity patterns in AgentCore,Chalk talk
SEC225-S,Securing data for your AI workloads with tokenization (sponsored by Capital One),Breakout session
ARC313,Service-oriented builders guide to agentic AI: Insights from WEX,Breakout session
IND3314,Shell's HPC Evolution: Accelerating Seismic Processing with AWS GPU Innovation,Breakout session
NTA202,Siteimprove: Revolutionizing Brand Consistency with AI and Amazon Nova,Breakout session
AIM3309,Slack securely powers internal AI dev tools with Bedrock and Strands,Breakout session
AIM314,"Smarter Agents, Better Insights: Contextual Memory in Action",Workshop
IND326,Smart Machines: Maximizing Business Value with Generative AI,Chalk talk
BIZ211,So Energy streamlines customer service with AI-powered automation,Breakout session
AIM116-S,Speed to Impact: AI Factory in the Cloud with NVIDIA on AWS (sponsored by NVIDIA),Breakout session
NTA319,Spreetail's AI Value Journey ,Breakout session
DAT416,SQL Server migration & modernization powered by generative AI,Workshop
OPN412,"Strands Agents: Building Fully Autonomous, Self-Improving AI Agents",Chalk talk
AIM411,Streamline agent development using Amazon SageMaker AI with MLflow 3.0,Workshop
AIM364,Streamline AI model development lifecycle with Amazon SageMaker AI,Breakout session
BIZ316,Streamline Amazon Connect management with agentic AI-powered controls,Workshop
IND206,Streamlining Telecom Cybersecurity Operations with AWS Generative AI,Lightning talk
AIM352,Streamlining vLLM deployment for production with AWS DLCs on EKS,Chalk talk
DAT313,Supercharge app intelligence using gen AI with Amazon DocumentDB,Breakout session
DEV304,Supercharge DevOps with AI-driven observability,Breakout session
SEC347,Supercharge log analytics: OCSF meets generative AI,Breakout session
CMP346,Supercharge ML and Inference on Apple Silicon with EC2 Mac,Code talk
AIM333,Sustainable and cost-efficient generative AI with agentic workflows,Breakout session
AIM417,Sustainable computing for climate solutions,Breakout session
DAT443,Symbolic AI in the age of LLMs,Breakout session
IND327,Sysco's Digital Transformation: Platform Engineering with Amazon Q,Chalk talk
AIM326,Talk with your data: Approaches to natural language query for nonprofits,Builders' session
AIM418-S,The AI Discussion Control Plane: How Your Agentic Team Redefines Ops (sponsored by Edge Delta),Lightning talk
AIM270-S,The AI-Powered EHR: Elation Health on AWS & Snowflake (sponsored by Snowflake),Lightning talk
AIM228-S,The Future of Software Craft in the Age of AI (sponsored by Snyk),Breakout session
INV512,The hidden engineering behind foundation model building,Chalk talk
INV513,The Mirage of Benchmarks: Foundations of LLM Evaluation Reliability,Chalk talk
API310,The Step Functions Workshop,Workshop
IND380,The Trade Desk optimizes media buying and ad experiences with AI on AWS,Breakout session
AIM123-S,The Zero Migration Path from Data to Enterprise Agentic AI (sponsored by Trianz I Concierto),Lightning talk
MAM343,Tips and tricks for successful transformation of your legacy .NET applications,Code talk
GBL301,Toss Securities’ AI Transformation with automated Super App Ops.,Lightning talk
IND3315,Trading innovation: Jefferies' AI assistant on Amazon Bedrock ,Lightning talk
BIZ214,Traeger accelerates contact center agent productivity with agentic AI,Breakout session
AIM365,Train high-performing AI models at scale on AWS,Breakout session
COP319,Transform cloud monitoring into natural conversations,Builders' session
BIZ318,Transform data into insights with AI-powered Amazon Connect,Workshop
IND328,Transforming Additive Manufacturing with Agentic AI,Chalk talk
STG318,Transforming AI storage economics with Amazon S3 Vectors,Breakout session
BIZ220,Transforming contact centers in financial services with Amazon Connect,Breakout session
AIM213-S,Transforming Lincoln Financials' Gen-AI powered CX with AWS & Deloitte (sponsored by Deloitte),Breakout session
MAM214,Transforming SAP with AWS AI services to drive innovation,Breakout session
IND364,Transforming Service Operations with IoT and Gen AI,Builders' session
AIM327,Transform multimodal data with Amazon Bedrock Data automation,Builders' session
ANT339,Turn unstructured data in Amazon S3 into AI-ready assets with SageMaker Catalog,Breakout session
AIM349-S,UCLA’s AI Assistant: Reimagining Student Success with Kyndryl & AWS (sponsored by Kyndryl),Breakout session
CNS429,Under the hood: Architecting Amazon EKS for scale and performance,Breakout session
AIM368,Unifying AI/ML operations with SageMaker HyperPod and Amazon EKS,Chalk talk
AIM210-S,"Unifying AWS observability, logs, and traces with Dynatrace (sponsored by Dynatrace)",Breakout session
IND365,Unifying data platforms for generative AI-ready financial systems,Chalk talk
AIM216-S,"United Airlines, Deloitte & AWS GenAI-Powered Mainframe Emulator (sponsored by Deloitte)",Breakout session
CMP210-S,Unleashing Performance: How Intel Xeon 6 on AWS EC2 Is Redefining Compute & TCO (sponsored by Intel),Breakout session
CNS355,Unlock distributed GenAI inference with Amazon EKS Hybrid Nodes,Chalk talk
ANT313-S,"Unlocking GenAI potential with automated modernization to AWS  (sponsored by Impetus Technologies, Inc.)",Lightning talk
DAT417,Unlock intelligent AI with MCP powered agentic Neptune graph reasoning,Workshop
BIZ320,Unlock intelligent generative AI-powered email with Amazon Connect,Workshop
AIM334,Unlock sustainability insights: How AI enables AWS carbon management,Chalk talk
AIM223-S,Unpredictable by Design: Finding Innovation with Generative AI (sponsored by Deloitte),Lightning talk
CNS413,Unveiling Amazon ECS workloads with AWS observability and agentic AI,Chalk talk
ANT413,Upgrade Amazon DataZone to Amazon SageMaker Catalog for analytics and AI,Chalk talk
DAT419,Use GraphRAG with Amazon Neptune to improve generative AI applications,Builders' session
DAT432,Use serverless knowledge graphs for hybrid search with Amazon Neptune,Chalk talk
STG315,Use your FSx file data to build custom gen AI apps,Builders' session
DAT420,Using generative AI to accelerate database modernization with AWS DMS,Code talk
ARC315,Using generative AI to automate architectural guidance,Chalk talk
DAT447,Using graphs over your data lake to power generative AI applications,Breakout session
AIM426,"Using Strands to build fully autonomous, self-improving AI agents",Code talk
AIM416-S,Utilizing AWS GenAI to deliver enterprise data modernization in CommBank (sponsored by HCLTech),Lightning talk
CNS339,Vibe coding production-ready containerized applications,Builders' session
AIM202,Vibin' with Claude,Builders' session
DAT433,Video sampling & search using in-memory DBs & multimodal embeddings,Code talk
OPN414,vLLM on AWS: testing to production and everything in between,Breakout session
IND330,Voice AI restaurant ordering platform powered by Amazon Nova Sonic,Chalk talk
SPS313,Volkswagen Group's custom GenAI models for global brand consistency,Breakout session
DAT203-S,What Database Would Your AI Agents Choose -  Escape the Frankenstack (sponsored by SingleStore),Lightning talk
ANT305,What's new in AWS Data Processing,Breakout session
ANT201,"What’s new in search, observability, and vector databases with OpenSearch",Breakout session
STG206,What's new with Amazon S3,Breakout session
ANT312,What's new with Amazon SageMaker in the era of unified data and AI,Breakout session
MAM209,Why customers choose AWS as their transformation partner for SAP,Breakout session
MAM210-S,Why Your Processor Matters for AI Inference and General Compute (sponsored by AMD),Breakout session
AIM3302,Your data is your moat: Integrating AWS-native tools into agents,Chalk talk
AIM325,Zero to launch: Deploy AI agents with AgentCore Runtime and Identity,Workshop
CNS357,Zero to production: Simplify AI deployments with Amazon EKS Auto Mode,Chalk talk
IND332,Zero-Training Visual Defect Detection Using Amazon Nova,Workshop
